log message,log key,parameter value vector
"Sep 30 09:35:00 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[3, 'unix-session:c1', ':1.25']"
Sep 30 09:35:06 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[6]
Sep 30 09:35:06 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 30 09:35:06 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 30 09:35:14 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[8, 'unix-session:2', ':1.80']"
Sep 30 09:35:24 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[10]
Sep 30 09:36:14 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[50]
Sep 30 09:36:14 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 30 09:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[167]
Sep 30 09:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 30 09:45:27 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r data derby.log For test future research Log format Process metastore_db package.xml __pycache__ README.md Research Articles spark System log Detection venv Web Security Detection Webshell Detection XSS Detection ../repos/jsoc-machine-learning/,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r data derby.log For test future research Log format Process metastore_db package.xml __pycache__ README.md Research Articles spark System log Detection venv Web Security Detection Webshell Detection XSS Detection ../repos/jsoc-machine-learning/,[386]
Sep 30 09:45:27 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:46:29 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[62]
Sep 30 09:50:20 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML,[231]
Sep 30 09:50:20 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:50:20 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 09:52:45 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git add --all,intern : TTY=pts/1 ;  ; USER=root ; COMMAND=/usr/bin/git add --all,"[145, 'PWD=/home/intern/Desktop/repos/jsoc-machine-learning']"
Sep 30 09:52:45 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:52:45 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 09:52:50 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML,[5]
Sep 30 09:52:50 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:52:50 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 09:53:41 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,intern : TTY=pts/1 ;  ; USER=root ; COMMAND=/usr/bin/git push,"[51, 'PWD=/home/intern/Desktop/repos/jsoc-machine-learning']"
Sep 30 09:53:41 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:53:52 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[11]
Sep 30 09:59:35 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git push -u origin master,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git push -u origin master,[343]
Sep 30 09:59:35 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:59:35 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 09:59:44 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git remote add origin git@bitbucket.org:Newt08/jsoc-machine-learning-2.git,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git remote add origin git@bitbucket.org:Newt08/jsoc-machine-learning-2.git,[9]
Sep 30 09:59:44 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:59:44 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 09:59:47 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git push -u origin master,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git push -u origin master,[3]
Sep 30 09:59:47 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 09:59:47 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 10:03:17 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r ./System log Detection/Deeplog ../repos/jsoc-machine-learning-2/,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r ./System log Detection/Deeplog ../repos/jsoc-machine-learning-2/,[210]
Sep 30 10:03:17 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 10:03:17 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 10:03:26 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r ./System log Detection/Deeplog ../repos/jsoc-machine-learning-2/,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/usr/bin/scp -r ./System log Detection/Deeplog ../repos/jsoc-machine-learning-2/,[9]
Sep 30 10:03:26 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 10:03:26 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 10:03:51 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git add --all,intern : TTY=pts/1 ;  ; USER=root ; COMMAND=/usr/bin/git add --all,"[25, 'PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2']"
Sep 30 10:03:51 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 10:03:52 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 30 10:04:28 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML/System log Detection,intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML/System log Detection,[36]
Sep 30 10:04:28 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 10:04:28 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 30 10:05:04 intern : TTY=pts/1 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2 ; USER=root ; COMMAND=/usr/bin/git push,intern : TTY=pts/1 ;  ; USER=root ; COMMAND=/usr/bin/git push,"[36, 'PWD=/home/intern/Desktop/repos/jsoc-machine-learning-2']"
Sep 30 10:05:04 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 30 10:05:05 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 30 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[236]
Sep 30 10:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 30 10:14:25 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[324]
Sep 30 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[156]
Sep 30 10:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 30 10:31:37 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern,"[876, ' ']"
Sep 30 10:31:47 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[10]
Sep 30 10:33:31 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[104]
Sep 30 10:35:29 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[118]
Sep 30 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[212]
Sep 30 10:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 30 10:39:25 pam_unix(sudo:auth): authentication failure; logname= uid=1000 euid=0 tty=/dev/pts/3 ruser=intern rhost=  user=intern,pam_unix(sudo:auth): authentication failure; logname= uid=1000 euid=0 tty=/dev/pts/3 ruser=intern rhost= user=intern,"[24, ' ']"
Sep 30 10:39:35 intern : TTY=pts/3 ; PWD=/home/intern/Desktop/ML/System log Detection/Deeplog/Dataset/Linux/Clear ; USER=root ; COMMAND=/bin/cp syslog syslog.1 syslog.2.gz syslog.3.gz syslog.4.gz syslog.5.gz syslog.6.gz syslog.7.gz /var/log/alternatives.log /var/log/alternatives.log.1 /var/log/alternatives.log.2.gz /var/log/apport.log /var/log/apport.log.1 /var/log/apport.log.2.gz /var/log/apport.log.3.gz /var/log/apport.log.4.gz /var/log/apport.log.5.gz /var/log/apport.log.6.gz /var/log/apport.log.7.gz /var/log/apt /var/log/auth.log /var/log/auth.log.1 /var/log/auth.log.2.gz /var/log/auth.log.3.gz /var/log/auth.log.4.gz /var/log/boot.log /var/log/bootstrap.log /var/log/btmp /var/log/btmp.1 /var/log/cups /var/log/dist-upgrade /var/log/dpkg.log /var/log/dpkg.log.1 /var/log/dpkg.log.2.gz /var/log/faillog /var/log/fontconfig.log /var/log/gdm3 /var/log/gpu-manager.log /var/log/gpu-manager-switch.log /var/log/hp /var/log/installer /var/log/journal /var/log/kern.log,intern : TTY=pts/3 ; PWD=/home/intern/Desktop/ML/System log Detection/Deeplog/Dataset/Linux/Clear ; USER=root ; COMMAND=/bin/cp syslog syslog.1 syslog.2.gz syslog.3.gz syslog.4.gz syslog.5.gz syslog.6.gz syslog.7.gz /var/log/alternatives.log /var/log/alternatives.log.1 /var/log/alternatives.log.2.gz /var/log/apport.log /var/log/apport.log.1 /var/log/apport.log.2.gz /var/log/apport.log.3.gz /var/log/apport.log.4.gz /var/log/apport.log.5.gz /var/log/apport.log.6.gz /var/log/apport.log.7.gz /var/log/apt /var/log/auth.log /var/log/auth.log.1 /var/log/auth.log.2.gz /var/log/auth.log.3.gz /var/log/auth.log.4.gz /var/log/boot.log /var/log/bootstrap.log /var/log/btmp /var/log/btmp.1 /var/log/cups /var/log/dist-upgrade /var/log/dpkg.log /var/log/dpkg.log.1 /var/log/dpkg.log.2.gz /var/log/faillog /var/log/fontconfig.log /var/log/gdm3 /var/log/gpu-manager.log /var/log/gpu-manager-switch.log /var/log/hp /var/log/installer /var/log/journal /var/log/kern.log,[10]
Sep 30 10:39:35 intern : (command continued) /var/log/kern.log.1 /var/log/kern.log.2.gz /var/log/kern.log.3.gz /var/log/kern.log.4.gz /var/log/lastlog /var/log/speech-dispatcher /var/log/syslog /var/log/syslog.1 /var/log/syslog.2.gz /var/log/syslog.3.gz /var/log/syslog.4.gz /var/log/syslog.5.gz /var/log/syslog.6.gz /var/log/syslog.7.gz /var/log/tallylog /var/log/unattended-upgrades /var/log/vbox-setup.log /var/log/vbox-setup.log.1 /var/log/vbox-setup.log.2 /var/log/vbox-setup.log.3 /var/log/vmware /var/log/vmware-installer /var/log/vnetlib /var/log/wpslog /var/log/wtmp /var/log/wtmp.1 /var/log/Xorg.0.log /var/log/Xorg.0.log.old .,intern : (command continued) /var/log/kern.log.1 /var/log/kern.log.2.gz /var/log/kern.log.3.gz /var/log/kern.log.4.gz /var/log/lastlog /var/log/speech-dispatcher /var/log/syslog /var/log/syslog.1 /var/log/syslog.2.gz /var/log/syslog.3.gz /var/log/syslog.4.gz /var/log/syslog.5.gz /var/log/syslog.6.gz /var/log/syslog.7.gz /var/log/tallylog /var/log/unattended-upgrades /var/log/vbox-setup.log /var/log/vbox-setup.log.1 /var/log/vbox-setup.log.2 /var/log/vbox-setup.log.3 /var/log/vmware /var/log/vmware-installer /var/log/vnetlib /var/log/wpslog /var/log/wtmp /var/log/wtmp.1 /var/log/Xorg.0.log /var/log/Xorg.0.log.old .,[0]
